Ano ingresso,IAA,IEG,IPS,IDA,IPV,IAN,RA,Fase,Turma,Gênero,Instituição de ensino,TARGET
0.7787745701790061,0.6417266571070586,0.0996542527347101,-0.7642543820196733,-0.6561761212641312,-0.02623497464121915,-0.8431375055583803,200,83,47,1,11,1
1.3259173921690515,0.4158175288512726,-0.47393981610222846,0.687339078300079,0.33693729752796153,-0.6961427206750093,-0.8431375055583803,472,9,8,1,11,1
0.7787745701790061,0.03728751796114197,0.2758220837325115,0.3998029935083069,0.7838383359844034,1.085811883774872,-0.8431375055583803,1564,79,82,0,11,1
0.23163174818896082,0.7928364418935379,0.011570337235809795,-0.19845757001005748,-0.7554874631433406,0.15062067031170148,-0.8431375055583803,1375,0,105,2,4,1
0.7787745701790061,-0.15159971302195702,-0.06672647649205536,0.9748751630918515,1.1645318131880384,0.8915386374250734,1.1335773226520263,105,35,33,1,11,0
-1.9569395397712204,0.03728751796114197,0.3198640414819616,0.4044406722952713,0.9824610197428221,0.3885719017029037,-1.8314949196635837,1180,1,105,3,4,2
0.23163174818896082,0.603949210910439,0.4519899147303129,0.691976757087043,1.528673400078473,0.6597505572973815,-0.8431375055583803,1247,80,9,1,11,1
-1.9569395397712204,-0.7938162983644936,-1.2656464374982492,0.682701399513115,-0.9044544759621543,-0.6232567579065328,-0.8431375055583803,944,16,99,2,4,1
-1.409796717781175,0.41506197992733995,0.011570337235809795,0.682701399513115,0.8334940069240079,0.5970471922686192,1.1335773226520263,1040,16,111,2,4,0
0.23163174818896082,0.6047047598343716,-0.007304787576872091,0.687339078300079,0.7093548295749963,0.4641374954555157,1.1335773226520263,1418,11,10,1,11,0
0.7787745701790061,0.41506197992733995,0.9364514499742661,-1.0471527880244813,0.23762595564875216,1.2278323259340358,-0.8431375055583803,1578,79,84,0,11,1
-0.31551107380108445,0.15061985655100163,0.14369621048416026,0.9609621267309587,0.1879702847091477,0.7165587341610469,-0.8431375055583803,805,67,74,3,4,1
